task_name,test_output_grid,hashed_output_grid,task_type,count
b9630600.json,|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000300|000000000000000000000000033030|000000000000000003333330030330|000003333333330003000030030030|000003000000030003000030030030|000003000000030003000030030030|000003000000030003000030030030|000003000000030003000030030030|000003000000030003000030030030|000003333333330003000030030030|000000000000000003333330030030|000000000000000000000000033330|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|,416ff7eaa457d71ef798680eb71952ab,evaluation,1
00d62c1b.json,|00000000000000000000|00300000000000000000|03433000000000000000|00303333303300000000|00003000030030000000|00003333303330000000|00000000000003333300|00000000000003000300|00000000000003000300|00000000033333000300|00000000034443000300|00000000333333000300|00000033430003333300|00300000330000000000|03430000000000000000|00303033333300000000|00000003444300000000|00000003444300000000|00000003333300000000|00000000000000000000|,37b50b1ed36ce51318466bc4415d3ec6,training,1
fcc82909.json,|0000000000|1100002900|2100001600|0004703300|0008403300|0003300000|0003300000|0000000000|0000000000|0000000000|,d45034df2e30d48b1b2f516e66f7de4b,training,1
4852f2fa.json,|080808800|888888888|008008800|,108574d1d592a2e780264b1c687026fe,evaluation,1
d8c310e9.json,|000000000000000|000000000000000|002000200000000|002000200000000|332133210000000|,ea1a23f9f234d353e275fa145e9ed7d1,training,1
ce22a75a.json,|000000000|000000010|000000010|000000010|010000010|010000000|010000000|010000000|000000000|,4a3933de5bd8c3b891e9cfa5a84c0fe6,training,1
8e2edd66.json,|010000010|101000101|100000100|010000010|101000101|100000100|010000010|101000101|100000100|,89f1c1a83ba018a2011148c7ce6fa15e,evaluation,1
59341089.json,|855555777777|855588888888|877777775558|,802541972b7e8554fcea5310916b56a9,evaluation,1
ea32f347.json,|000|000|000|,44dfd9605050f159e1f6faaf3f841861,training,1
2037f2c7.json,|888088|008000|,5a9d4b78b35f94f5dab8e098e1557bb5,evaluation,1
82819916.json,|0000000000000|2212121121121|0000000000000|8838838838838|0000000000000|0000000000000|1141141411444|0000000000000|0000000000000|6686686686686|0000000000000|1161161161161|0000000000000|,e40425682d7e0a7b4d514131a3c4c4ec,training,1
2c608aff.json,|222222222222222222222|222222222222222222222|222222222222222222222|222222222222221222222|222122222222222222212|222222222222222222222|222222288888888122222|222222218111118822222|222222218111111822222|222122218881111822222|222222218188881822222|222222218888888822222|222222222222222222222|222222222222222222221|222222222222222212122|222222222222222112222|222212222222222222222|222222222222222222222|222222222222222222222|,5fe205b1fff311feecfd85b38f227165,training,1
b9630600.json,|000000000000000000000000000000|000000000000000000000000000000|000000000333000003333300000000|000000000303000003000300000000|000000000303000003000300000000|000000000333333333000300000000|000000033000000000000333000000|000000030000000000000003000000|000333330000000000000003000000|000300000000000000000003000000|003300000000000000000003000000|003000000000000000000003000000|003000000000000000000003333000|003333000000000000000000003000|000003000000000000000003333000|000003000000000000000003000000|000003000333333333333003000000|000003000300000330003003333000|000003000300000330003000003000|000333000333000330003000003000|000300000003000000003000003000|000300000003000000003000003000|000300000003000000003333333000|000333333333000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|,8d604c8d86f6edf806bd012da817d2b0,evaluation,1
fcc82909.json,|0000000000|1100002900|2100001600|3304703300|3308403300|0000000000|0000000000|0000000000|0000000000|0000000000|,5e0bc68c5a4b85f29e42304837439b21,training,1
2c0b0aff.json,|8838883838|8333888333|8838888838|8388838388|8888333883|3388838888|8888888838|3883888388|,d5f3b6b39156e6791a062f0ec358bd3d,evaluation,1
1c56ad9f.json,|00000000000000|00007777777000|00070070070000|00007007007000|00000700700700|00007007007000|00070070070000|00007007007000|00000700700700|00007007007000|00070070070000|00007777777000|00000000000000|,d3fd210b770d9eecde8931ad15cf56c3,evaluation,1
41e4d17e.json,|000000000000000|000006111110000|000006106010000|666666166616666|000006106010000|000006111110000|000006006000000|000006006000000|000006006000000|000111116000000|000106016000000|666166616666666|000106016000000|000111116000000|000000006000000|,eec4d8c06852ac1f5f9fc13ea9d6a3d6,training,1
234bbc79.json,|25251115358|22221153338|22225113338|,8741189c0d7a3aee535ca5351e09848f,training,1
eb5a1d5d.json,|222222222222222222222222222|222222222222222222222222222|222111111111111111111111222|222111111111111111111111222|222111111111111111111111222|222111111111111111111111222|222111333333333333333111222|222111333333333333333111222|222111333333333333333111222|222111333888888888333111222|222111333888888888333111222|222111333888888888333111222|222111333888222888333111222|222111333888222888333111222|222111333888222888333111222|222111333888888888333111222|222111333888888888333111222|222111333888888888333111222|222111333333333333333111222|222111333333333333333111222|222111333333333333333111222|222111111111111111111111222|222111111111111111111111222|222111111111111111111111222|222222222222222222222222222|222222222222222222222222222|,ffa405627ace9de8b1453ec66fac65de,training,1
85fa5666.json,|0000600007|0000060070|0000002200|0000002200|0000080030|3000800003|0300008000|0030080000|0002200000|0002200000|0070060000|0700006000|,cb16ee5279d9234ad66d5dba4c926a55,evaluation,1
e1baa8a4.json,|8748|3138|1528|,9dbc88d82a8b1f301d5327d672053d4b,evaluation,1
1d398264.json,|200570000000|200570000000|026880000000|116787777777|005380000000|030330000000|300303000000|000300300000|000300030000|000300003000|000300000300|000300000030|,34b904427c909e9b0b3c555d5364dd26,evaluation,1
9356391f.json,|3208100000000000|5555555555555555|0000000000000000|0000000000000000|0000000000000000|0000000000000000|0000000000000000|0000000000000000|0000000000000000|0000000000000000|0000000000300000|0000000000000000|0000000000000000|0000000000000000|0000000000000000|0000000000000000|,66688371ed1da00e96f394c2b9f13524,evaluation,1
16b78196.json,|000000000333333300000000000000|000000000333333300000000000000|000000000033333000000000000000|000000000003333300000000000000|000000000333333300000000000000|000000000333333300000000000000|000000000033333300000000000000|000000000333333300000000000000|000000000333333300000000000000|000000000333333300000000000000|000000000333333300000000000000|000000000333333000000000000000|000000000333333000000000000000|000000000033333000000000000000|000000000033333300000000000000|000000000333333300000000000000|000000000333333322000000000000|000000000333333222200000000000|000000000033333228888000000000|000000000003333322888844441000|000000000033333300088884111000|000000600333333300008444111000|000000660333333300000044441000|000000666333333300000000000000|000000666633333300000000000000|000000000333333300000000000000|000000000333333300000000000000|000000000333333000000000000000|000000000333333300000000000000|000000000333333300000000000000|,c4b17f4935f14e61c9aee8aebc21342a,evaluation,1
fafffa47.json,|020|220|020|000|202|020|,6df5e7e04b1d6ce1950b6d6b66048b4d,training,1
7c9b52a0.json,|00033|22444|00666|,35dd2b4d42e437e6cf11cc1a71e3a83d,evaluation,1
0c786b71.json,|87000078|88777788|08000080|87000078|88777788|08000080|,bfe8808b27f9a3c3798ee9c9518d1591,evaluation,1
94133066.json,|000000000|080000040|000004000|000004000|004444440|004000000|004000000|050000000|000000000|,c0e091d5fde1510cb58d6c71681e68dc,evaluation,1
6aa20dc0.json,|3333333333333333333333|3333333333444888888333|3333333333444888888333|3333333333444888888333|3333338433888333888333|3333383833888333888333|3333318333888333888333|3333333333888888111333|3333333333888888111333|3333333333888888111333|3333333333333333333333|3333333333333333333333|3333333333333333333333|3188333333388881133333|3838333333388881133333|3884333333388338833333|3333333333388338833333|3333333333344888833333|3333333333344888833333|3333333333333333333333|3333333333333333333333|3333333333333333333333|,9b68d1dab0c1f36090b6654937a29044,training,1
2bee17df.json,|88888888888888|88883388800822|88803300000002|80003300000002|88803300000022|88003300000222|83333333333332|88003300000002|88003300000002|88003300000002|83333333333332|88003300000022|88020220000222|82222222222222|,d25582d793ddf6629f3d788b48e3ad42,training,1
b942fd60.json,|000802007003|000002000000|006002060000|222222600070|000002000006|003002080000|000002000600|070002000003|080002700600|000003000000|,35c5902e790b55242726832582066b89,evaluation,1
f5c89df1.json,|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000|0000000808000|0000008808800|0000000808000|0000000080000|0000000000000|0000000000000|0000000000000|0000000000000|,0afcd3398f871ee9fa6b266e9ffeabfc,evaluation,1
025d127b.json,|0000000000|0444444000|0400000400|0040000040|0004000004|0000444444|0000000000|0000000000|0000000000|0000000000|,e75d4ea97fffc3d9801520e1d724ff4c,training,1
f9a67cb5.json,|00000020000000|00002222200000|88882888288888|00222222222000|88288880882088|00200000002000|00200000002000|22222222222222|00002000000000|00002000000000|88882880888088|00002000000000|00002000000000|00002000000000|00002000000000|,5996f93fe73cb2c2fc31752be9988206,evaluation,1
10fcaaa3.json,|03030|13131|03030|13131|03030|13131|,615627eda10b117447865168f5bf767a,training,1
045e512c.json,|000000000000000000000|000000000000000000000|000000000000000000000|000000000040000000000|000000000444000000000|000000000040000000000|000000000000000000000|000000888022202220222|000000808020202020202|000000888022202220222|000000000000000000000|000000333000000000000|000000303000000000000|000000333000000000000|000000000000000000000|000000333000000000000|000000303000000000000|000000333000000000000|000000333000000000000|000000303000000000000|000000333000000000000|,dc7856319728fa060e56561de8403fe4,training,1
ac0c5833.json,|000000000000000000000202000|000000000000000000000200000|000000000000000000040222000|000000000000000000000000000|000000000000000000040400000|000004040000002020000000000|000000000000000020000000000|000222040000002220400000000|000002000000000000000000000|000202000000000040400000000|000000000000000000000000000|000000000000000000000000000|000000000000000000000040400|000002020002020000000000000|000002000000020000000040222|000402220002220400000000200|000000000000000000000000202|000404000000040400000000000|000000000000000000000000000|000000000000000000000000000|000002020000000000000000000|000000020000000000040400000|000002220400000000000000000|000000000000000000040222000|000000040400000000000200000|000000000000000000000202000|000000000000000000000000000|,6d3a4c04f0a345590b9b13b296260b48,evaluation,1
c8cbb738.json,|3366888811888886633|3366888811888886633|2288888888888888822|2288888888888888822|8888888888888888888|8888888888888888888|8888888888888888888|8888888888888888888|1188888888888888811|1188888888888888811|8888888888888888888|8888888888888888888|8888888888888888888|8888888888888888888|2288888888888888822|2288888888888888822|3366888811888886633|3366888811888886633|,300be9c42ea62eb4d7d1a51b575a6e86,training,1
66f2d22f.json,|000050|000000|000500|500000|,950fd700485b61514d0da2853d2046cf,evaluation,1
b942fd60.json,|000007200003|000000200000|222242200000|000000200000|000006260000|000000200000|000000200000|000080200000|000000200000|000000200000|,e1a835613fd4d964cae3e9c32dde9250,evaluation,1
d304284e.json,|0000000000000000000000000000|0000000000000000000000000000|0000000000000000000000000000|0000000000000000000000000000|0000000000000000000000000000|0000000000000000000000000000|0000000000000000000000000000|0007000000000000000000000000|0007000000000000000000000000|0070700000000000000000000000|0007000000000000000000000000|0007000000000000000000000000|0000000000000000000000000000|0000000000000000000000000000|0000000000000000000000000000|0000000000000000000000000000|0000000000000000000000000000|0000000000000000000000000000|0000000000000000000000000000|0000000000000000000000000000|0000000000000000000000000000|0000000000000000000000000000|0000000000000000000000000000|,2a3f5a7b885fa0b69166d08ac8500904,evaluation,1
5d2a5c43.json,|0000|4444|4404|4440|4444|4404|,7ba9be2c4ac61dc0ca86527d319394fe,evaluation,1
ad7e01d0.json,|1000000000000000000000000|1022222222222222222222220|1000000000005000000000000|1000000000000000000000000|1000000000000000000000000|1000000000000000000000000|1000000000000000000000000|1000000000000000000000000|1000000000000000000000000|1000000000000000000000000|1000000000000000000000000|1500000000000000000000005|1000000000000000000000000|1000000000000000000000000|1000000000000000000000000|1000000000000000000000000|1000000000000000000000000|1000000000000000000000000|1000000000000000000000000|1000000000000000000000000|1000000000000000000000000|1000000000000000000000000|1022222222222222222222220|1000000000000500000000000|1111111111111111111111111|,e67af4d0dae41fc64388c53ae622af4b,evaluation,1
695367ec.json,|444440444440444440444440|444440444440444440444440|444440444440444440444440|444440444440444440444440|444440444440444440444440|000000000000000000000000|444440444440444440444440|444440444440444440444440|444440444440444440444440|444440444440444440444440|444440444440444440444440|000000000000000000000000|444440444440444440444440|444440444440444440444440|444440444440444440444440|444440444440444440444440|444440444440444440444440|000000000000000000000000|,8d3d446a034b3f2c7925ccaa8cd5b578,evaluation,1
9dfd6313.json,|503022|053000|005082|000580|000050|000005|,1da51dffb901744d40b664fce7454484,training,1
